antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Matrix, The (1999)=high'})",frozenset({'Memento (2000)=high'}),0.09126687590295422,0.04961889104767598,0.00891745130274498,0.097707423580786,1.9691577445151782,1.0,0.00438889013105453,1.0532959416821883,0.5415986884478732,0.06757266893167233,0.050599209180537695,0.13871314954139702
frozenset({'Memento (2000)=high'}),"frozenset({'Matrix, The (1999)=high'})",0.04961889104767598,0.09126687590295422,0.00891745130274498,0.17971887550200802,1.9691577445151784,1.0,0.00438889013105453,1.107831323868614,0.5178645319482965,0.06757266893167233,0.09733550726121412,0.13871314954139702
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Memento (2000)=high'}),0.09525232899915309,0.04961889104767598,0.007522542719075375,0.07897489539748954,1.591629593688562,1.0,0.0027962277844290106,1.0318731858698713,0.4108472744338626,0.054769677185346394,0.030888665687152473,0.11529066055015039
frozenset({'Memento (2000)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.04961889104767598,0.09525232899915309,0.007522542719075375,0.15160642570281124,1.5916295936885618,1.0,0.0027962277844290106,1.0664244737477437,0.3911200582373213,0.054769677185346394,0.06228708678665988,0.11529066055015039
frozenset({'Memento (2000)=high'}),"frozenset({'Silence of the Lambs, The (1991)=high'})",0.04961889104767598,0.08952324017336721,0.007671997210182833,0.15461847389558234,1.7271322351174314,1.0,0.0032299533097855954,1.0770010128115515,0.44298601225791034,0.058355437665782495,0.07149576638794179,0.12015843004740162
"frozenset({'Silence of the Lambs, The (1991)=high'})",frozenset({'Memento (2000)=high'}),0.08952324017336721,0.04961889104767598,0.007671997210182833,0.08569838619922092,1.7271322351174314,1.0,0.0032299533097855954,1.03946126158693,0.46240119040513,0.058355437665782495,0.037963186359331214,0.12015843004740162
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",frozenset({'Memento (2000)=high'}),0.06904797489164549,0.04961889104767598,0.007123997409455488,0.10317460317460318,2.0793411742206924,1.0,0.0036979134662442634,1.0597169887432993,0.5575780777257741,0.06386779812416259,0.05635182730637992,0.12337445018167911
frozenset({'Memento (2000)=high'}),"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",0.04961889104767598,0.06904797489164549,0.007123997409455488,0.14357429718875503,2.0793411742206924,1.0,0.0036979134662442634,1.0870201840655582,0.5461792492772207,0.06386779812416259,0.08005388063733503,0.12337445018167911
"frozenset({'Matrix, The (1999)=high'})",frozenset({'Back to the Future (1985)=high'}),0.09126687590295422,0.05136252677726299,0.009116723957554924,0.09989082969432314,1.9448192283745378,1.0,0.0044290266001123,1.0539137968126466,0.5346051335144543,0.06828358208955224,0.051155793742996974,0.13869420243203062
frozenset({'Back to the Future (1985)=high'}),"frozenset({'Matrix, The (1999)=high'})",0.05136252677726299,0.09126687590295422,0.009116723957554924,0.17749757516973813,1.9448192283745378,1.0,0.0044290266001123,1.1048394468679883,0.512117017143008,0.06828358208955224,0.09489111487210972,0.13869420243203062
"frozenset({'Shawshank Redemption, The (1994)=high'})",frozenset({'Back to the Future (1985)=high'}),0.11313704976834554,0.05136252677726299,0.0077218153738853185,0.06825187142228092,1.3288262027734676,1.0,0.0019108106256581353,1.018126513085461,0.27902410385204995,0.04925325707022561,0.01780379240938163,0.10929567382947218
frozenset({'Back to the Future (1985)=high'}),"frozenset({'Shawshank Redemption, The (1994)=high'})",0.05136252677726299,0.11313704976834554,0.0077218153738853185,0.15033947623666344,1.3288262027734676,1.0,0.0019108106256581353,1.0437850475899952,0.26085427459164967,0.04925325707022561,0.041948337630521575,0.10929567382947218
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Back to the Future (1985)=high'}),0.09525232899915309,0.05136252677726299,0.007223633736860459,0.075836820083682,1.4765009597863714,1.0,0.0023312334380447943,1.0264826535381286,0.35669955892600475,0.05182273052180129,0.025799416528712787,0.10823848763640938
frozenset({'Back to the Future (1985)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.05136252677726299,0.09525232899915309,0.007223633736860459,0.14064015518913675,1.4765009597863714,1.0,0.0023312334380447943,1.0528158564355228,0.34019644415792305,0.05182273052180129,0.050166281323249934,0.10823848763640938
frozenset({'Back to the Future (1985)=high'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),0.05136252677726299,0.06825088427240572,0.008219997010910177,0.1600387972841901,2.3448604218142686,1.0,0.00471445913989686,1.1092763721883947,0.6045885809040938,0.07379248658318424,0.098511403405098,0.14023837674428483
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),frozenset({'Back to the Future (1985)=high'}),0.06825088427240572,0.05136252677726299,0.008219997010910177,0.12043795620437954,2.344860421814268,1.0,0.00471445913989686,1.0785338907179667,0.6155470115797335,0.07379248658318424,0.07281541302859525,0.14023837674428483
frozenset({'Forrest Gump (1994)=high'}),frozenset({'Back to the Future (1985)=high'}),0.09390723857918597,0.05136252677726299,0.008518905993125093,0.09071618037135279,1.766193878364854,1.0,0.0036955929370228293,1.0432798349036518,0.4787707851844992,0.06229508196721312,0.041484397048322894,0.12828728514202944
frozenset({'Back to the Future (1985)=high'}),frozenset({'Forrest Gump (1994)=high'}),0.05136252677726299,0.09390723857918597,0.008518905993125093,0.1658583899127061,1.7661938783648539,1.0,0.0036955929370228293,1.0862577174707666,0.4572987627841441,0.06229508196721312,0.07940815156794312,0.12828728514202944
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),frozenset({'Back to the Future (1985)=high'}),0.06625815772430628,0.05136252677726299,0.008518905993125093,0.12857142857142856,2.503214632118609,1.0,0.005115719592798297,1.088600379108059,0.6431260263090812,0.07808219178082192,0.08138925983165031,0.14721490924206732
frozenset({'Back to the Future (1985)=high'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.05136252677726299,0.06625815772430628,0.008518905993125093,0.1658583899127061,2.503214632118609,1.0,0.005115719592798297,1.1194044644026049,0.6330275764683915,0.07808219178082192,0.10666784723458089,0.14721490924206732
frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),frozenset({'Back to the Future (1985)=high'}),0.07781597170328301,0.05136252677726299,0.007373088227967917,0.09475032010243278,1.8447363486092467,1.0,0.0033762632976593043,1.0479290899391198,0.4965571968165022,0.0605316973415133,0.04573695911228512,0.11915013580291377
frozenset({'Back to the Future (1985)=high'}),frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),0.05136252677726299,0.07781597170328301,0.007373088227967917,0.14354995150339475,1.8447363486092465,1.0,0.0033762632976593043,1.0767516796986583,0.48271033873911723,0.0605316973415133,0.07128076152167051,0.11915013580291377
frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=high'}),frozenset({'Back to the Future (1985)=high'}),0.06237234095551238,0.05136252677726299,0.007671997210182833,0.12300319488817892,2.3948042007666492,1.0,0.004468396177694751,1.0816886306692777,0.6211733646513944,0.07233442930953499,0.07551954264207622,0.13618636951004484
frozenset({'Back to the Future (1985)=high'}),frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=high'}),0.05136252677726299,0.06237234095551238,0.007671997210182833,0.14936954413191078,2.3948042007666492,1.0,0.004468396177694751,1.1022737930158115,0.6139640739472689,0.07233442930953499,0.09278438230486398,0.13618636951004484
frozenset({'Forrest Gump (1994)=high'}),frozenset({'Jurassic Park (1993)=high'}),0.09390723857918597,0.050166890848403325,0.007273451900562946,0.07745358090185678,1.5439183013336357,1.0,0.0025624177128859534,1.0295775795001494,0.38880934591827826,0.05316824471959214,0.028727878393106636,0.11121934258598301
frozenset({'Jurassic Park (1993)=high'}),frozenset({'Forrest Gump (1994)=high'}),0.050166890848403325,0.09390723857918597,0.007273451900562946,0.14498510427010924,1.5439183013336355,1.0,0.0025624177128859534,1.0597391530206268,0.37090445733565747,0.05316824471959214,0.05637156355915455,0.11121934258598301
frozenset({'Jurassic Park (1993)=high'}),"frozenset({'Shawshank Redemption, The (1994)=high'})",0.050166890848403325,0.11313704976834554,0.007472724555372889,0.14895729890764647,1.3166093619432795,1.0,0.0017969905287339239,1.0420898376701004,0.2531742368614288,0.04795396419437341,0.040389836028153436,0.10750374852912047
"frozenset({'Shawshank Redemption, The (1994)=high'})",frozenset({'Jurassic Park (1993)=high'}),0.11313704976834554,0.050166890848403325,0.007472724555372889,0.06605019815059446,1.3166093619432797,1.0,0.0017969905287339239,1.017006596361752,0.2711504325356702,0.04795396419437341,0.01672220851132291,0.10750374852912047
"frozenset({'Silence of the Lambs, The (1991)=high'})",frozenset({'Jurassic Park (1993)=high'}),0.08952324017336721,0.050166890848403325,0.007123997409455488,0.07957707289927657,1.5862468563129877,1.0,0.002632894791282779,1.0319529003297578,0.4059204092034033,0.053739195791056,0.030963525873658797,0.11079151559561644
frozenset({'Jurassic Park (1993)=high'}),"frozenset({'Silence of the Lambs, The (1991)=high'})",0.050166890848403325,0.08952324017336721,0.007123997409455488,0.1420059582919563,1.5862468563129877,1.0,0.002632894791282779,1.0611690939183092,0.3891010908738802,0.053739195791056,0.05764311669919232,0.11079151559561644
frozenset({'Jurassic Park (1993)=high'}),frozenset({'Terminator 2: Judgment Day (1991)=high'}),0.050166890848403325,0.06202361380959498,0.007074179245753001,0.141012909632572,2.273535851449492,1.0,0.003962647381743529,1.091956324732645,0.5897420081170966,0.06729857819905213,0.08421245671630644,0.1275345672660852
frozenset({'Terminator 2: Judgment Day (1991)=high'}),frozenset({'Jurassic Park (1993)=high'}),0.06202361380959498,0.050166890848403325,0.007074179245753001,0.11405622489959838,2.273535851449492,1.0,0.003962647381743529,1.0721144341738331,0.597196788121976,0.06729857819905213,0.06726374711054434,0.1275345672660852
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Reservoir Dogs (1992)=high'}),0.09525232899915309,0.03850944054202162,0.007472724555372889,0.07845188284518828,2.03721170032531,1.0,0.0038046106552909213,1.0433427637251163,0.5627347980103886,0.0591715976331361,0.04154220955188935,0.13625052098274937
frozenset({'Reservoir Dogs (1992)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.03850944054202162,0.09525232899915309,0.007472724555372889,0.19404915912031048,2.03721170032531,1.0,0.0038046106552909213,1.1225841888983221,0.5295246977547495,0.0591715976331361,0.10919821436165368,0.13625052098274937
frozenset({'Gladiator (2000)=high'}),"frozenset({'Shawshank Redemption, The (1994)=high'})",0.05171125392318039,0.11313704976834554,0.008269815174612664,0.1599229287090559,1.413532782024165,1.0,0.0024193564659222505,1.055692365069332,0.30850589117700117,0.05281578110085906,0.05275435052111441,0.11650924066452353
"frozenset({'Shawshank Redemption, The (1994)=high'})",frozenset({'Gladiator (2000)=high'}),0.11313704976834554,0.05171125392318039,0.008269815174612664,0.07309555261999119,1.413532782024165,1.0,0.0024193564659222505,1.0230706614443978,0.32987358940311295,0.05281578110085906,0.022550408602105762,0.11650924066452353
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",frozenset({'Gladiator (2000)=high'}),0.06904797489164549,0.05171125392318039,0.0075723608827778606,0.10966810966810966,2.12077838667434,1.0,0.004001803520274596,1.0650957877329594,0.5676715870588335,0.06690140845070423,0.061117308398632275,0.128051781230972
frozenset({'Gladiator (2000)=high'}),"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",0.05171125392318039,0.06904797489164549,0.0075723608827778606,0.1464354527938343,2.1207783866743406,1.0,0.004001803520274596,1.0906638849463566,0.5572933515822653,0.06690140845070423,0.08312724588915481,0.128051781230972
frozenset({'Gladiator (2000)=high'}),"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.05171125392318039,0.0612265231903552,0.007173815573157973,0.13872832369942195,2.265820701072821,1.0,0.004007715285628023,1.0899853120004601,0.5891231065580949,0.06782854451248234,0.08255644457750459,0.12794837665849862
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",frozenset({'Gladiator (2000)=high'}),0.0612265231903552,0.05171125392318039,0.007173815573157973,0.11716842961757527,2.2658207010728213,1.0,0.004007715285628023,1.0741445796575217,0.5950943713295126,0.06782854451248234,0.06902662924683943,0.12794837665849862
frozenset({'Gladiator (2000)=high'}),"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.05171125392318039,0.06491306730433916,0.0070243610820505155,0.13583815028901733,2.0926164165398657,1.0,0.0036676249757433346,1.0820738418484905,0.5506016352855043,0.06409090909090909,0.07584865161169127,0.12202498458426309
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",frozenset({'Gladiator (2000)=high'}),0.06491306730433916,0.05171125392318039,0.0070243610820505155,0.10821181887950883,2.0926164165398657,1.0,0.0036676249757433346,1.0633564854888948,0.5583751799498975,0.06409090909090909,0.05958160443227637,0.12202498458426309
frozenset({'Forrest Gump (1994)=high'}),frozenset({'Gladiator (2000)=high'}),0.09390723857918597,0.05171125392318039,0.008469087829422607,0.09018567639257294,1.7440241639962588,1.0,0.00361302677002964,1.042288213617962,0.47082756568649015,0.06175081729022884,0.0405724760823807,0.1269810848244175
frozenset({'Gladiator (2000)=high'}),frozenset({'Forrest Gump (1994)=high'}),0.05171125392318039,0.09390723857918597,0.008469087829422607,0.16377649325626203,1.7440241639962588,1.0,0.00361302677002964,1.083553325293554,0.4498771612663979,0.06175081729022884,0.07711048763651572,0.1269810848244175
frozenset({'Gladiator (2000)=high'}),frozenset({'Fight Club (1999)=high'}),0.05171125392318039,0.08060578887062222,0.007671997210182833,0.14836223506743737,1.8405903241709953,1.0,0.0035037707942158188,1.0795601709867582,0.4816001964938136,0.061550759392486006,0.07369683795766298,0.12177073434459632
frozenset({'Fight Club (1999)=high'}),frozenset({'Gladiator (2000)=high'}),0.08060578887062222,0.05171125392318039,0.007671997210182833,0.09517923362175526,1.8405903241709956,1.0,0.0035037707942158188,1.048040431114955,0.49673582987048176,0.061550759392486006,0.04583833761436792,0.12177073434459632
"frozenset({'Matrix, The (1999)=high'})",frozenset({'Gladiator (2000)=high'}),0.09126687590295422,0.05171125392318039,0.00891745130274498,0.097707423580786,1.8894808415579165,1.0,0.00419792670815192,1.0509770010966324,0.5180333823460501,0.06651802303976216,0.04850439262080995,0.13507721853413096
frozenset({'Gladiator (2000)=high'}),"frozenset({'Matrix, The (1999)=high'})",0.05171125392318039,0.09126687590295422,0.00891745130274498,0.1724470134874759,1.8894808415579167,1.0,0.00419792670815192,1.0980966039729145,0.49642484514706064,0.06651802303976216,0.08933330967239207,0.13507721853413096
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)=high'}),0.09525232899915309,0.04682907388033677,0.007921088028695263,0.08315899581589958,1.7757984287367579,1.0,0.003460509676719779,1.039625105955959,0.48286725407509856,0.05904196063869291,0.03811480285436431,0.12615396599305617
frozenset({'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.04682907388033677,0.09525232899915309,0.007921088028695263,0.1691489361702128,1.775798428736758,1.0,0.003460509676719779,1.0889408588230423,0.4583364972172615,0.05904196063869291,0.08167648233823475,0.12615396599305617
